tick,frame,fps,collect_s,learn_s,episodes,success_rate,fail_rate,timeout_rate,critic_loss,actor_loss,q1,target_q,stddev,replay_size,updates
36975,1183200,25.9,0.695,30.169,1,1.0000,0.0000,0.0000,0.323397,-2.522896,2.48638,2.48678,0.07914,131072,400
37000,1184000,25.8,0.773,30.238,6,0.6667,0.0000,0.3333,0.314430,-2.539412,2.50340,2.50337,0.07899,131072,400
37025,1184800,25.9,0.722,30.179,3,0.6667,0.0000,0.3333,0.322952,-2.554506,2.51988,2.52005,0.07884,131072,400
37050,1185600,26.0,0.730,30.090,4,0.7500,0.0000,0.2500,0.305729,-2.533106,2.49554,2.49546,0.07869,131072,400
37075,1186400,25.8,0.688,30.331,1,1.0000,0.0000,0.0000,0.304252,-2.560547,2.52156,2.52207,0.07854,131072,400
37100,1187200,25.8,0.785,30.237,7,1.0000,0.0000,0.0000,0.304758,-2.548624,2.51256,2.51287,0.07839,131072,400
37125,1188000,25.8,0.731,30.219,4,1.0000,0.0000,0.0000,0.328546,-2.566317,2.52647,2.52765,0.07824,131072,400
37150,1188800,25.8,0.712,30.257,4,1.0000,0.0000,0.0000,0.314729,-2.592237,2.55391,2.55343,0.07809,131072,400
37175,1189600,25.8,0.761,30.262,6,0.8333,0.0000,0.1667,0.302119,-2.587900,2.54785,2.54835,0.07794,131072,400
37200,1190400,26.0,0.702,30.079,2,1.0000,0.0000,0.0000,0.309984,-2.599797,2.56019,2.56052,0.07779,131072,400
37225,1191200,25.8,0.740,30.216,6,0.6667,0.0000,0.3333,0.304923,-2.614909,2.57386,2.57409,0.07764,131072,400
37250,1192000,25.8,0.764,30.270,6,1.0000,0.0000,0.0000,0.309846,-2.636671,2.59706,2.59766,0.07749,131072,400
37275,1192800,25.9,0.728,30.135,3,0.6667,0.0000,0.3333,0.300879,-2.655650,2.61864,2.61881,0.07734,131072,400
37300,1193600,25.8,0.736,30.215,5,1.0000,0.0000,0.0000,0.321064,-2.672659,2.63412,2.63429,0.07719,131072,400
37325,1194400,25.9,0.691,30.217,2,1.0000,0.0000,0.0000,0.316037,-2.667013,2.62852,2.62936,0.07705,131072,400
37350,1195200,25.9,0.699,30.168,3,1.0000,0.0000,0.0000,0.312498,-2.677320,2.64096,2.64113,0.07690,131072,400
37375,1196000,25.8,0.738,30.290,5,0.8000,0.0000,0.2000,0.312019,-2.677410,2.63872,2.63893,0.07675,131072,400
37400,1196800,25.8,0.753,30.278,6,1.0000,0.0000,0.0000,0.304410,-2.692815,2.65599,2.65668,0.07660,131072,400
37425,1197600,25.9,0.799,30.118,7,1.0000,0.0000,0.0000,0.314235,-2.692892,2.65476,2.65472,0.07645,131072,400
37450,1198400,26.0,0.721,30.061,4,1.0000,0.0000,0.0000,0.308443,-2.691380,2.65284,2.65376,0.07630,131072,400
37475,1199200,25.9,0.752,30.150,6,0.5000,0.0000,0.5000,0.322851,-2.697435,2.66229,2.66209,0.07615,131072,400
37500,1200000,25.9,0.714,30.156,3,1.0000,0.0000,0.0000,0.307944,-2.676765,2.64249,2.64267,0.07600,131072,400
37525,1200800,25.9,0.679,30.150,1,1.0000,0.0000,0.0000,0.326356,-2.706860,2.66876,2.66909,0.07585,131072,400
37550,1201600,25.9,0.752,30.107,5,0.6000,0.0000,0.4000,0.300359,-2.709471,2.67101,2.67149,0.07570,131072,400
37575,1202400,25.9,0.691,30.146,2,1.0000,0.0000,0.0000,0.297604,-2.735467,2.69520,2.69522,0.07555,131072,400
37600,1203200,25.9,0.726,30.187,4,1.0000,0.0000,0.0000,0.306081,-2.734757,2.69684,2.69779,0.07540,131072,400
37625,1204000,25.9,0.702,30.166,2,1.0000,0.0000,0.0000,0.315795,-2.765904,2.72652,2.72701,0.07525,131072,400
37650,1204800,25.9,0.756,30.188,6,0.8333,0.0000,0.1667,0.294231,-2.760439,2.72061,2.72095,0.07510,131072,400
37675,1205600,25.9,0.731,30.133,4,1.0000,0.0000,0.0000,0.304993,-2.769621,2.72914,2.72942,0.07495,131072,400
37700,1206400,25.9,0.665,30.249,0,0.0000,0.0000,0.0000,0.306876,-2.775641,2.73723,2.73700,0.07481,131072,400
37725,1207200,25.9,0.779,30.118,7,0.8571,0.0000,0.1429,0.301072,-2.737991,2.70095,2.70212,0.07466,131072,400
37750,1208000,25.9,0.727,30.147,4,1.0000,0.0000,0.0000,0.303499,-2.755230,2.71476,2.71492,0.07451,131072,400
37775,1208800,25.8,0.758,30.204,6,1.0000,0.0000,0.0000,0.314771,-2.791924,2.74990,2.74991,0.07436,131072,400
37800,1209600,26.0,0.704,30.110,2,0.5000,0.0000,0.5000,0.314407,-2.785752,2.74550,2.74667,0.07421,131072,400
37825,1210400,25.9,0.755,30.156,6,0.8333,0.0000,0.1667,0.298002,-2.815217,2.77499,2.77559,0.07406,131072,400
37850,1211200,25.8,0.776,30.228,6,0.5000,0.0000,0.5000,0.307321,-2.831790,2.79301,2.79325,0.07391,131072,400
37875,1212000,26.0,0.701,30.106,3,1.0000,0.0000,0.0000,0.310334,-2.847973,2.80693,2.80728,0.07376,131072,400
37900,1212800,25.9,0.732,30.195,4,1.0000,0.0000,0.0000,0.307398,-2.868147,2.82712,2.82746,0.07361,131072,400
37925,1213600,25.9,0.725,30.152,4,0.5000,0.0000,0.5000,0.294919,-2.882343,2.84313,2.84362,0.07346,131072,400
37950,1214400,25.8,0.733,30.224,4,1.0000,0.0000,0.0000,0.305735,-2.850123,2.81192,2.81192,0.07331,131072,400
37975,1215200,25.9,0.769,30.147,6,0.6667,0.0000,0.3333,0.303461,-2.840620,2.80178,2.80225,0.07316,131072,400
38000,1216000,25.9,0.758,30.157,7,0.8571,0.0000,0.1429,0.301742,-2.876530,2.83546,2.83664,0.07301,131072,400
38025,1216800,26.0,0.699,30.077,2,1.0000,0.0000,0.0000,0.300252,-2.877564,2.84009,2.84024,0.07286,131072,400
38050,1217600,25.9,0.713,30.153,3,1.0000,0.0000,0.0000,0.300976,-2.857312,2.81827,2.81840,0.07271,131072,400
38075,1218400,25.8,0.757,30.216,6,1.0000,0.0000,0.0000,0.299289,-2.893469,2.85409,2.85449,0.07257,131072,400
38100,1219200,25.9,0.767,30.164,6,0.5000,0.0000,0.5000,0.297898,-2.907170,2.86578,2.86609,0.07242,131072,400
38125,1220000,25.9,0.708,30.211,3,1.0000,0.0000,0.0000,0.301210,-2.913249,2.87369,2.87407,0.07227,131072,400
38150,1220800,25.9,0.713,30.165,4,1.0000,0.0000,0.0000,0.291184,-2.913334,2.87138,2.87268,0.07212,131072,400
38175,1221600,25.9,0.764,30.139,7,1.0000,0.0000,0.0000,0.297044,-2.951300,2.90865,2.90892,0.07197,131072,400
38200,1222400,25.9,0.725,30.162,3,1.0000,0.0000,0.0000,0.306354,-2.968522,2.92655,2.92654,0.07182,131072,400
38225,1223200,25.9,0.728,30.172,4,0.7500,0.0000,0.2500,0.291903,-2.982246,2.94272,2.94347,0.07167,131072,400
38250,1224000,25.9,0.730,30.118,5,0.8000,0.0000,0.2000,0.289066,-2.997862,2.95369,2.95454,0.07152,131072,400
38275,1224800,25.9,0.677,30.160,1,1.0000,0.0000,0.0000,0.287874,-3.000721,2.95767,2.95764,0.07137,131072,400
38300,1225600,25.9,0.720,30.220,3,1.0000,0.0000,0.0000,0.295814,-3.001127,2.96052,2.96113,0.07122,131072,400
38325,1226400,25.8,0.803,30.150,10,1.0000,0.0000,0.0000,0.290682,-3.006982,2.96529,2.96555,0.07107,131072,400
38350,1227200,25.8,0.721,30.239,4,1.0000,0.0000,0.0000,0.294647,-3.007760,2.96731,2.96772,0.07092,131072,400
38375,1228000,25.9,0.724,30.134,3,0.6667,0.0000,0.3333,0.296504,-3.013563,2.97521,2.97598,0.07077,131072,400
38400,1228800,25.9,0.740,30.180,4,0.7500,0.0000,0.2500,0.295714,-3.007015,2.96826,2.96870,0.07062,131072,400
38425,1229600,25.9,0.746,30.103,6,1.0000,0.0000,0.0000,0.306143,-3.010036,2.97220,2.97235,0.07047,131072,400
38450,1230400,25.9,0.734,30.212,4,1.0000,0.0000,0.0000,0.278434,-2.991290,2.95574,2.95613,0.07033,131072,400
38475,1231200,26.0,0.741,30.087,4,0.7500,0.0000,0.2500,0.294779,-2.987301,2.95176,2.95190,0.07018,131072,400
38500,1232000,25.8,0.762,30.197,6,1.0000,0.0000,0.0000,0.288039,-2.979414,2.94255,2.94299,0.07003,131072,400
38525,1232800,25.9,0.714,30.129,3,1.0000,0.0000,0.0000,0.297512,-2.982012,2.94435,2.94499,0.06988,131072,400
38550,1233600,26.0,0.757,30.046,7,0.7143,0.0000,0.2857,0.293089,-3.000430,2.96125,2.96138,0.06973,131072,400
38575,1234400,25.8,0.715,30.275,4,1.0000,0.0000,0.0000,0.285438,-3.003481,2.96483,2.96543,0.06958,131072,400
38600,1235200,25.9,0.719,30.114,3,1.0000,0.0000,0.0000,0.280248,-3.011141,2.97072,2.97119,0.06943,131072,400
38625,1236000,25.9,0.727,30.111,4,0.7500,0.0000,0.2500,0.292491,-3.007251,2.96777,2.96837,0.06928,131072,400
38650,1236800,25.8,0.741,30.288,4,1.0000,0.0000,0.0000,0.293239,-3.012495,2.97377,2.97426,0.06913,131072,400
38675,1237600,25.9,0.742,30.092,5,1.0000,0.0000,0.0000,0.295612,-3.008370,2.96980,2.97037,0.06898,131072,400
38700,1238400,25.9,0.737,30.211,4,0.7500,0.0000,0.2500,0.291138,-3.022447,2.98297,2.98296,0.06883,131072,400
38725,1239200,25.8,0.813,30.166,7,1.0000,0.0000,0.0000,0.279518,-3.050177,3.00891,3.00922,0.06868,131072,400
38750,1240000,25.9,0.712,30.204,2,1.0000,0.0000,0.0000,0.295466,-3.067636,3.02470,3.02519,0.06853,131072,400
38775,1240800,25.9,0.710,30.138,4,1.0000,0.0000,0.0000,0.281071,-3.063618,3.02396,3.02466,0.06838,131072,400
38800,1241600,25.8,0.817,30.164,8,0.7500,0.0000,0.2500,0.281680,-3.085653,3.04612,3.04683,0.06823,131072,400
38825,1242400,25.9,0.737,30.128,7,0.8571,0.0000,0.1429,0.285092,-3.122199,3.08427,3.08451,0.06809,131072,400
38850,1243200,25.9,0.718,30.127,4,1.0000,0.0000,0.0000,0.282382,-3.120429,3.08257,3.08319,0.06794,131072,400
38875,1244000,25.9,0.728,30.194,6,0.8333,0.0000,0.1667,0.281222,-3.128719,3.09027,3.09056,0.06779,131072,400
38900,1244800,25.9,0.701,30.162,2,1.0000,0.0000,0.0000,0.275230,-3.120574,3.08335,3.08415,0.06764,131072,400
38925,1245600,25.9,0.691,30.201,1,1.0000,0.0000,0.0000,0.278891,-3.126267,3.09028,3.09049,0.06749,131072,400
38950,1246400,25.9,0.758,30.135,5,1.0000,0.0000,0.0000,0.279077,-3.111866,3.07791,3.07803,0.06734,131072,400
38975,1247200,25.9,0.762,30.151,6,0.8333,0.0000,0.1667,0.274703,-3.100906,3.06669,3.06665,0.06719,131072,400
39000,1248000,25.8,0.756,30.205,6,0.8333,0.0000,0.1667,0.272703,-3.091027,3.05480,3.05490,0.06704,131072,400
39025,1248800,26.0,0.698,30.087,2,1.0000,0.0000,0.0000,0.277979,-3.063747,3.03204,3.03249,0.06689,131072,400
39050,1249600,26.0,0.772,30.046,7,0.8571,0.0000,0.1429,0.284781,-3.081414,3.04939,3.04938,0.06674,131072,400
39075,1250400,25.9,0.728,30.158,4,1.0000,0.0000,0.0000,0.303801,-3.040919,3.01021,3.01039,0.06659,131072,400
39100,1251200,25.8,0.751,30.215,6,0.8333,0.1667,0.0000,0.307195,-3.048801,3.01437,3.01470,0.06644,131072,400
39125,1252000,25.9,0.718,30.166,4,1.0000,0.0000,0.0000,0.292654,-3.079869,3.04658,3.04683,0.06629,131072,400
39150,1252800,25.9,0.726,30.112,3,1.0000,0.0000,0.0000,0.285444,-3.071305,3.03938,3.03956,0.06614,131072,400
39175,1253600,25.8,0.838,30.158,10,0.9000,0.0000,0.1000,0.269823,-3.065614,3.03311,3.03293,0.06599,131072,400
39200,1254400,25.9,0.710,30.171,3,1.0000,0.0000,0.0000,0.273300,-3.064547,3.03285,3.03392,0.06585,131072,400
39225,1255200,25.9,0.781,30.108,7,1.0000,0.0000,0.0000,0.276279,-3.084667,3.05322,3.05287,0.06570,131072,400
39250,1256000,25.8,0.729,30.224,4,0.7500,0.0000,0.2500,0.289845,-3.089711,3.05826,3.05877,0.06555,131072,400
39275,1256800,25.9,0.743,30.201,5,1.0000,0.0000,0.0000,0.271627,-3.072567,3.04156,3.04132,0.06540,131072,400
39300,1257600,25.9,0.711,30.161,3,1.0000,0.0000,0.0000,0.286948,-3.081280,3.04990,3.05064,0.06525,131072,400
39325,1258400,25.8,0.840,30.154,10,0.9000,0.0000,0.1000,0.270887,-3.057461,3.02480,3.02529,0.06510,131072,400
39350,1259200,25.8,0.770,30.221,5,0.6000,0.0000,0.4000,0.279191,-3.049616,3.01809,3.01803,0.06495,131072,400
39375,1260000,25.8,0.800,30.208,9,1.0000,0.0000,0.0000,0.282498,-3.081197,3.05147,3.05143,0.06480,131072,400
39400,1260800,25.9,0.722,30.127,3,1.0000,0.0000,0.0000,0.295184,-3.060241,3.03091,3.03134,0.06465,131072,400
39425,1261600,25.9,0.750,30.141,7,1.0000,0.0000,0.0000,0.286502,-3.065464,3.03277,3.03309,0.06450,131072,400
39450,1262400,25.9,0.691,30.170,2,1.0000,0.0000,0.0000,0.283817,-3.080589,3.04834,3.04852,0.06435,131072,400
39475,1263200,25.9,0.757,30.076,6,1.0000,0.0000,0.0000,0.280332,-3.075947,3.04294,3.04363,0.06420,131072,400
39500,1264000,26.0,0.720,30.094,6,1.0000,0.0000,0.0000,0.273013,-3.100584,3.06571,3.06604,0.06405,131072,400
39525,1264800,25.9,0.709,30.161,3,1.0000,0.0000,0.0000,0.265268,-3.137026,3.10197,3.10229,0.06390,131072,400
39550,1265600,25.8,0.833,30.132,9,0.7778,0.0000,0.2222,0.278730,-3.151176,3.11595,3.11631,0.06375,131072,400
39575,1266400,25.9,0.756,30.142,4,1.0000,0.0000,0.0000,0.264258,-3.164113,3.12868,3.12946,0.06361,131072,400
39600,1267200,25.8,0.795,30.165,9,1.0000,0.0000,0.0000,0.284643,-3.184638,3.15075,3.15095,0.06346,131072,400
39625,1268000,25.9,0.695,30.223,3,0.6667,0.0000,0.3333,0.282383,-3.218483,3.18255,3.18309,0.06331,131072,400
39650,1268800,25.9,0.724,30.144,4,1.0000,0.0000,0.0000,0.278339,-3.230480,3.19452,3.19484,0.06316,131072,400
39675,1269600,25.9,0.744,30.187,5,1.0000,0.0000,0.0000,0.280359,-3.274877,3.23900,3.24033,0.06301,131072,400
39700,1270400,25.9,0.744,30.182,5,1.0000,0.0000,0.0000,0.275280,-3.273325,3.23692,3.23670,0.06286,131072,400
39725,1271200,25.9,0.756,30.191,7,1.0000,0.0000,0.0000,0.285088,-3.289674,3.25397,3.25475,0.06271,131072,400
39750,1272000,25.9,0.727,30.103,4,0.7500,0.0000,0.2500,0.283762,-3.307138,3.26975,3.27034,0.06256,131072,400
39775,1272800,25.9,0.717,30.171,4,0.7500,0.0000,0.2500,0.271706,-3.300962,3.26626,3.26671,0.06241,131072,400
39800,1273600,25.8,0.749,30.260,5,1.0000,0.0000,0.0000,0.262183,-3.330880,3.29772,3.29790,0.06226,131072,400
39825,1274400,25.8,0.772,30.190,6,1.0000,0.0000,0.0000,0.268617,-3.323928,3.28966,3.28994,0.06211,131072,400
39850,1275200,25.9,0.776,30.143,8,0.7500,0.0000,0.2500,0.266631,-3.309661,3.27636,3.27692,0.06196,131072,400
39875,1276000,26.0,0.691,30.085,3,0.6667,0.0000,0.3333,0.262455,-3.309235,3.27413,3.27442,0.06181,131072,400
39900,1276800,25.9,0.745,30.161,6,1.0000,0.0000,0.0000,0.267372,-3.320021,3.28470,3.28527,0.06166,131072,400
39925,1277600,25.8,0.782,30.201,6,1.0000,0.0000,0.0000,0.268567,-3.299368,3.26724,3.26720,0.06151,131072,400
39950,1278400,25.9,0.739,30.136,4,1.0000,0.0000,0.0000,0.269527,-3.315060,3.27898,3.27984,0.06137,131072,400
39975,1279200,25.9,0.775,30.156,6,0.6667,0.0000,0.3333,0.276819,-3.317174,3.28530,3.28549,0.06122,131072,400
40000,1280000,25.9,0.835,30.004,8,0.8750,0.0000,0.1250,0.267416,-3.314890,3.28084,3.28139,0.06107,131072,400
40025,1280800,26.0,0.689,30.078,2,0.5000,0.0000,0.5000,0.272370,-3.311080,3.27869,3.27910,0.06092,131072,400
40050,1281600,25.9,0.759,30.168,8,0.8750,0.0000,0.1250,0.264946,-3.296180,3.26215,3.26200,0.06077,131072,400
40075,1282400,25.9,0.752,30.163,6,1.0000,0.0000,0.0000,0.266589,-3.324953,3.29073,3.29117,0.06062,131072,400
40100,1283200,25.8,0.762,30.237,6,0.8333,0.0000,0.1667,0.262266,-3.333110,3.29778,3.29805,0.06047,131072,400
40125,1284000,25.9,0.719,30.208,3,1.0000,0.0000,0.0000,0.252350,-3.349437,3.31128,3.31266,0.06032,131072,400
40150,1284800,25.9,0.684,30.152,1,0.0000,0.0000,1.0000,0.261931,-3.369806,3.33574,3.33530,0.06017,131072,400
40175,1285600,25.9,0.736,30.109,6,1.0000,0.0000,0.0000,0.256157,-3.390855,3.35537,3.35613,0.06002,131072,400
40200,1286400,25.7,0.887,30.259,13,0.8462,0.0000,0.1538,0.258949,-3.376403,3.33998,3.34065,0.05987,131072,400
40225,1287200,25.8,0.740,30.220,4,1.0000,0.0000,0.0000,0.251064,-3.389545,3.35379,3.35391,0.05972,131072,400
40250,1288000,25.9,0.688,30.199,2,1.0000,0.0000,0.0000,0.263302,-3.383217,3.34653,3.34710,0.05957,131072,400
40275,1288800,25.9,0.731,30.132,5,1.0000,0.0000,0.0000,0.274905,-3.389791,3.35434,3.35468,0.05942,131072,400
40300,1289600,25.8,0.755,30.250,6,1.0000,0.0000,0.0000,0.272385,-3.372987,3.33925,3.33934,0.05927,131072,400
40325,1290400,26.0,0.665,30.155,1,1.0000,0.0000,0.0000,0.266379,-3.358297,3.32256,3.32320,0.05913,131072,400
40350,1291200,25.7,0.835,30.306,8,0.7500,0.0000,0.2500,0.259496,-3.400587,3.36520,3.36538,0.05898,131072,400
40375,1292000,25.8,0.797,30.194,7,1.0000,0.0000,0.0000,0.254850,-3.352174,3.31840,3.31894,0.05883,131072,400
40400,1292800,25.9,0.791,30.065,10,1.0000,0.0000,0.0000,0.267414,-3.385580,3.35211,3.35218,0.05868,131072,400
40425,1293600,25.9,0.714,30.190,5,0.8000,0.0000,0.2000,0.268700,-3.371443,3.34070,3.34074,0.05853,131072,400
40450,1294400,26.0,0.693,30.135,2,0.5000,0.0000,0.5000,0.262582,-3.371609,3.34027,3.34030,0.05838,131072,400
40475,1295200,25.8,0.747,30.295,5,0.8000,0.0000,0.2000,0.263747,-3.353598,3.32099,3.32148,0.05823,131072,400
40500,1296000,25.8,0.714,30.290,3,0.6667,0.0000,0.3333,0.272304,-3.377471,3.34460,3.34464,0.05808,131072,400
40525,1296800,25.9,0.778,30.155,7,0.8571,0.0000,0.1429,0.271829,-3.393967,3.36025,3.36077,0.05793,131072,400
40550,1297600,25.9,0.750,30.135,8,1.0000,0.0000,0.0000,0.269356,-3.403584,3.37300,3.37340,0.05778,131072,400
40575,1298400,25.8,0.750,30.209,5,1.0000,0.0000,0.0000,0.269358,-3.373130,3.34256,3.34283,0.05763,131072,400
40600,1299200,25.9,0.718,30.175,3,1.0000,0.0000,0.0000,0.276826,-3.395176,3.36574,3.36616,0.05748,131072,400
40625,1300000,25.9,0.751,30.077,5,0.8000,0.0000,0.2000,0.261600,-3.391047,3.36033,3.36040,0.05733,131072,400
40650,1300800,25.8,0.779,30.218,7,1.0000,0.0000,0.0000,0.268281,-3.378623,3.34929,3.34946,0.05718,131072,400
40675,1301600,25.9,0.700,30.235,4,1.0000,0.0000,0.0000,0.270835,-3.382556,3.34853,3.34866,0.05703,131072,400
40700,1302400,25.9,0.700,30.146,3,1.0000,0.0000,0.0000,0.265757,-3.390912,3.36034,3.36086,0.05689,131072,400
40725,1303200,25.9,0.720,30.118,3,1.0000,0.0000,0.0000,0.258175,-3.372677,3.34300,3.34292,0.05674,131072,400
40750,1304000,25.9,0.763,30.117,6,0.8333,0.0000,0.1667,0.269867,-3.376576,3.34717,3.34700,0.05659,131072,400
40775,1304800,25.8,0.841,30.146,9,0.7778,0.0000,0.2222,0.275442,-3.351076,3.32269,3.32249,0.05644,131072,400
40800,1305600,25.9,0.755,30.084,8,1.0000,0.0000,0.0000,0.280670,-3.363011,3.33430,3.33480,0.05629,131072,400
40825,1306400,25.9,0.754,30.149,6,1.0000,0.0000,0.0000,0.277139,-3.346875,3.31886,3.31871,0.05614,131072,400
40850,1307200,25.9,0.705,30.152,3,0.6667,0.0000,0.3333,0.275001,-3.343424,3.31566,3.31561,0.05599,131072,400
40875,1308000,25.8,0.761,30.213,8,1.0000,0.0000,0.0000,0.265208,-3.333127,3.30431,3.30451,0.05584,131072,400
40900,1308800,25.9,0.753,30.096,5,0.8000,0.0000,0.2000,0.269605,-3.350410,3.32072,3.32123,0.05569,131072,400
40925,1309600,25.9,0.718,30.134,5,1.0000,0.0000,0.0000,0.270365,-3.359700,3.33112,3.33128,0.05554,131072,400
40950,1310400,25.9,0.806,30.133,8,1.0000,0.0000,0.0000,0.281274,-3.322551,3.29505,3.29481,0.05539,131072,400
40975,1311200,25.9,0.744,30.182,5,1.0000,0.0000,0.0000,0.264585,-3.329939,3.30503,3.30555,0.05524,131072,400
41000,1312000,25.9,0.758,30.165,5,1.0000,0.0000,0.0000,0.271401,-3.338492,3.31279,3.31294,0.05509,131072,400
41025,1312800,25.8,0.806,30.166,9,0.8889,0.0000,0.1111,0.292453,-3.323703,3.29765,3.29818,0.05494,131072,400
41050,1313600,25.8,0.784,30.195,7,1.0000,0.0000,0.0000,0.268895,-3.339955,3.30989,3.31027,0.05479,131072,400
41075,1314400,25.9,0.773,30.132,6,0.8333,0.0000,0.1667,0.271260,-3.376134,3.34877,3.34888,0.05465,131072,400
41100,1315200,25.9,0.739,30.178,4,1.0000,0.0000,0.0000,0.267407,-3.384376,3.35658,3.35721,0.05450,131072,400
41125,1316000,25.9,0.774,30.130,7,1.0000,0.0000,0.0000,0.258302,-3.374644,3.34665,3.34672,0.05435,131072,400
41150,1316800,25.9,0.716,30.168,4,1.0000,0.0000,0.0000,0.280012,-3.397797,3.36991,3.37078,0.05420,131072,400
41175,1317600,25.9,0.852,30.084,12,0.9167,0.0000,0.0833,0.268612,-3.414614,3.38546,3.38600,0.05405,131072,400
41200,1318400,25.9,0.709,30.123,3,1.0000,0.0000,0.0000,0.271346,-3.455316,3.42656,3.42664,0.05390,131072,400
41225,1319200,25.9,0.736,30.146,4,1.0000,0.0000,0.0000,0.278259,-3.450719,3.42219,3.42283,0.05375,131072,400
41250,1320000,25.8,0.826,30.144,12,1.0000,0.0000,0.0000,0.273861,-3.464744,3.43589,3.43603,0.05360,131072,400
41275,1320800,25.9,0.719,30.205,4,1.0000,0.0000,0.0000,0.265858,-3.509789,3.48161,3.48217,0.05345,131072,400
41300,1321600,25.9,0.770,30.162,5,1.0000,0.0000,0.0000,0.256645,-3.482902,3.45502,3.45531,0.05330,131072,400
41325,1322400,25.8,0.750,30.244,7,1.0000,0.0000,0.0000,0.256389,-3.476768,3.44963,3.44998,0.05315,131072,400
41350,1323200,25.9,0.722,30.143,4,1.0000,0.0000,0.0000,0.261991,-3.509361,3.48122,3.48159,0.05300,131072,400
41375,1324000,25.9,0.791,30.093,8,1.0000,0.0000,0.0000,0.260848,-3.490220,3.46260,3.46307,0.05285,131072,400
41400,1324800,25.9,0.706,30.234,3,1.0000,0.0000,0.0000,0.262410,-3.500824,3.47552,3.47558,0.05270,131072,400
41425,1325600,25.8,0.790,30.181,8,0.8750,0.0000,0.1250,0.263754,-3.478781,3.45217,3.45267,0.05255,131072,400
41450,1326400,25.9,0.774,30.123,9,0.8889,0.0000,0.1111,0.259823,-3.496134,3.46956,3.46975,0.05241,131072,400
41475,1327200,25.9,0.731,30.154,4,1.0000,0.0000,0.0000,0.259287,-3.492543,3.46536,3.46612,0.05226,131072,400
41500,1328000,25.8,0.757,30.282,7,1.0000,0.0000,0.0000,0.271292,-3.512720,3.48631,3.48688,0.05211,131072,400
41525,1328800,25.9,0.717,30.222,4,1.0000,0.0000,0.0000,0.261569,-3.512832,3.48553,3.48538,0.05196,131072,400
41550,1329600,25.8,0.758,30.194,7,1.0000,0.0000,0.0000,0.266283,-3.506678,3.48034,3.48045,0.05181,131072,400
41575,1330400,25.8,0.827,30.136,10,1.0000,0.0000,0.0000,0.261975,-3.530217,3.50270,3.50333,0.05166,131072,400
41600,1331200,26.0,0.702,30.100,3,1.0000,0.0000,0.0000,0.264662,-3.527214,3.50227,3.50261,0.05151,131072,400
41625,1332000,25.9,0.785,30.145,8,1.0000,0.0000,0.0000,0.270393,-3.534098,3.50798,3.50792,0.05136,131072,400
41650,1332800,26.0,0.701,30.088,3,1.0000,0.0000,0.0000,0.268398,-3.525934,3.50017,3.50091,0.05121,131072,400
41675,1333600,25.9,0.750,30.159,5,0.8000,0.0000,0.2000,0.263312,-3.524728,3.49812,3.49856,0.05106,131072,400
41700,1334400,25.8,0.834,30.149,9,1.0000,0.0000,0.0000,0.262300,-3.519540,3.49313,3.49342,0.05091,131072,400
41725,1335200,25.9,0.744,30.157,8,0.8750,0.1250,0.0000,0.267139,-3.517373,3.49223,3.49218,0.05076,131072,400
41750,1336000,26.1,0.705,30.000,5,0.6000,0.0000,0.4000,0.255960,-3.551617,3.52342,3.52387,0.05061,131072,400
41775,1336800,25.9,0.812,30.089,10,1.0000,0.0000,0.0000,0.274103,-3.556902,3.53219,3.53227,0.05046,131072,400
41800,1337600,26.0,0.711,30.085,5,1.0000,0.0000,0.0000,0.269901,-3.552816,3.52586,3.52664,0.05031,131072,400
41825,1338400,26.0,0.701,30.067,6,1.0000,0.0000,0.0000,0.275091,-3.559723,3.53612,3.53612,0.05017,131072,400
41850,1339200,26.0,0.774,30.008,8,0.8750,0.0000,0.1250,0.275976,-3.528078,3.50502,3.50502,0.05002,131072,400
41875,1340000,26.0,0.770,30.038,7,1.0000,0.0000,0.0000,0.266742,-3.557949,3.53175,3.53221,0.04987,131072,400
41900,1340800,26.0,0.715,30.052,4,1.0000,0.0000,0.0000,0.271546,-3.561310,3.53534,3.53598,0.04972,131072,400
41925,1341600,26.0,0.743,30.051,6,1.0000,0.0000,0.0000,0.271510,-3.547316,3.52125,3.52169,0.04957,131072,400
41950,1342400,26.0,0.796,30.011,10,0.9000,0.0000,0.1000,0.277724,-3.584092,3.55788,3.55827,0.04942,131072,400
41975,1343200,26.1,0.680,30.014,4,0.7500,0.0000,0.2500,0.269677,-3.572085,3.54832,3.54860,0.04927,131072,400
42000,1344000,26.1,0.670,30.016,2,1.0000,0.0000,0.0000,0.270637,-3.576710,3.55001,3.54959,0.04912,131072,400
